到	P
资讯	NN
、	PU
管理	NN
等	ETC
科系	NN
，	PU
想	VV
充电	VV
的	DEC
社会	NN
人士	NN
选择	NN
更	AD
多	VA
。	PU

企管	NN
最	AD
热门	VA

虽然	CS
充电	NN
管道	NN
增多	VV
，	PU
但	AD
其中	NN
却	AD
有	VE
冷	NN
热	NN
之	DEG
别	NN
。	PU

台湾	NR
科技	NN
大学	NN
去年	NT
有	VE
五	CD
个	M
研究所	NN
招收	VV
在职生	NN
，	PU
其中	NN
纤维所	NN
计画	VV
招收	VV
十	CD
名	M
学生	NN
，	PU
结果	AD
只	AD
有	VE
二十	CD
人	NN
来	VV
报名	VV
，	PU
等于	VV
二	CD
人	NN
取	VV
一	CD
人	NN
；	PU
机械所	NN
计画	VV
录取	VV
十	CD
人	NN
，	PU
也	AD
只	AD
有	VE
三十	CD
人	NN
报考	VV
。	PU

台大	NR
的	DEG
情况	NN
则	AD
是	VC
，	PU
包括	VV
电机	NN
、	PU
三民主义	NN
、	PU
生物	NN
等	ETC
九	CD
个	M
所	NN
，	PU
去年	NT
首	OD
次	M
开办	VV
在职	JJ
专班	NN
，	PU
预计	VV
录取	VV
一六七	CD
人	NN
，	PU
但	AD
报名	VV
总	JJ
人数	NN
却	AD
只有	AD
三三○	CD
人	NN
。	PU

和	P
其他	DT
研究所	NN
不	AD
太	AD
热烈	VA
的	DEC
情况	NN
相比	VV
，	PU
管理	NN
研究所	NN
显然	AD
是	VC
一枝独秀	VV
。	PU

台湾	NR
科大	NR
管理	NN
研究所	NN
八十八	OD
学年度	NN
甄选	VV
二十	CD
名	M
十	CD
年	M
工作	NN
经验	NN
以上	LC
的	DEG
社会人	NN
，	PU
吸引	VV
了	AS
将近	AD
五百	CD
人	NN
报考	VV
。	PU

台大	NR
管理	NN
学院	NN
八十六	OD
学年度	NN
首	OD
次	M
试办	VV
在职	JJ
进修	NN
，	PU
招收	VV
四十四	CD
人	NN
，	PU
吸引	VV
了	AS
九百九十	CD
人	NN
报名	VV
；	PU
第二	OD
年	M
增加	VV
录取	NN
名额	NN
到	P
九十五	CD
人	NN
，	PU
结果	AD
来	VV
考	VV
的	DEC
人	NN
更	AD
多	VA
，	PU
一共	AD
有	VE
一千四百	CD
人	NN
。	PU

目前	NT
国内	NN
提供	VV
高阶	JJ
主管	NN
进修	NN
课程	NN
的	DEC
公私立	JJ
大学	NN
共	AD
有	VE
台大	NR
、	PU
交大	NR
、	PU
中山	NR
、	PU
大叶	NR
、	PU
元智	NR
等	ETC
十余	CD
所	M
，	PU
为什么	AD
企管所	NN
特别	AD
受	VV
社会	NN
人士	NN
青睐	NN
？	PU

台湾	NR
科技	NN
大学	NN
管理	NN
学院	NN
院长	NN
廖庆荣	NR
说	VV
，	PU
社会	NN
新鲜人	NN
刚	AD
入	VV
工作	NN
职场	NN
拚	VV
的	DEC
是	VC
专业	NN
知识	NN
，	PU
经验	NN
丰富	VA
的	DEC
中高阶	JJ
主管	NN
拚	VV
的	DEC
是	VC
管理	NN
。	PU

而	AD
一般	JJ
大学	NN
毕业生	NN
进入	VV
社会	NN
就	AD
会	VV
用到	VV
专业	NN
知识	NN
，	PU
但是	AD
工作	NN
上	LC
不见得	AD
有	VE
人	NN
教	VV
你	PN
管理	NN
，	PU
大学	NN
正	AD
是	VC
有	VE
系统	NN
学习	VV
的	DEC
地方	NN
。	PU

「	PU
企业	NN
环境	NN
变	VV
得	DER
太	AD
快	VA
，	PU
很多	CD
新	JJ
观念	NN
以前	NT
都	AD
没有	VV
教	VV
，	PU
」	PU
政大	NR
商学院	NN
院长	NN
吴思华	NR
说	VV
，	PU
诸如	AD
创新	NN
创投	NN
、	PU
技术	NN
管理	NN
、	PU
智慧	NN
财产权	NN
、	PU
电子	NN
商务	NN
等	ETC
新	JJ
领域	NN
，	PU
都	AD
是	VC
近	AD
几	CD
年	M
才	AD
有	VE
的	DEC
课程	NN
。	PU

台大	NR
国际	NN
企业	NN
研究所	NN
教授	NN
汤明哲	NR
表示	VV
，	PU
「	PU
台湾	NR
企业	NN
以	P
中小型	JJ
、	PU
家族型	JJ
居多	VV
，	PU
以往	AD
不	AD
需	VV
专业	NN
管理	NN
就	AD
可以	VV
活	VV
得	DER
很	AD
好	VA
，	PU
但	AD
现在	NT
是	VC
地球村	NN
时代	NN
，	PU
不少	CD
老板	NN
都	AD
感觉	VV
到	VV
不	AD
能	VV
再	AD
靠	P
『	PU
直觉	NN
』	PU
做	VV
决策	NN
，	PU
需要	VV
系统化	VV
的	DEC
经营	NN
理念	NN
。	PU
」	PU

也	AD
有	VE
管理	NN
学者	NN
指出	VV
，	PU
未来	NT
台湾	NR
加入	VV
世界	NN
贸易	NN
组织	NN
后	LC
，	PU
国外	NN
大学	NN
将	AD
可	VV
来	VV
台	NR
招生	VV
，	PU
加上	AD
教育部	NN
要求	VV
国立	JJ
大学	NN
自	AD
筹	VV
部分	CD
经费	NN
，	PU
在	P
此	DT
双	CD
重	M
压力	NN
下	LC
，	PU
促使	VV
大学	NN
开设	VV
这	DT
类	M
课程	NN
。	PU

至于	P
最	AD
多	JJ
人数	NN
报考	VV
的	DEC
台大	NR
，	PU
顶	VV
着	AS
最	AD
高	JJ
学府	NN
名号	NN
，	PU
「	PU
不	AD
愁	VV
学生	NN
来源	NN
，	PU
因为	P
永远	AD
有	VE
人	NN
想	VV
念	VV
台大	NR
，	PU
」	PU
汤明哲	NR
说	VV
。	PU

要	VV
文凭	NN
，	PU
更	AD
要	VV
新知	NN

为了	P
配合	VV
在职生	NN
白天	NT
要	VV
工作	VV
的	DEC
行程	NN
，	PU
多	CD
所	M
大学	NN
开设	VV
的	DEC
企管	NN
课程	NN
都	AD
排	VV
在	P
晚上	NT
，	PU
傍晚	NT
时分	NN
常	AD
见	VV
穿	VV
着	AS
套装	NN
、	PU
或	CC
衬衫	NN
领带	NN
装扮	VV
的	DEC
上班族	NN
，	PU
匆匆	AD
来到	VV
教室	NN
，	PU
和	P
一	CD
脸	NN
稚气	NN
、	PU
年轻	JJ
学子	NN
牛仔裤	NN
、	PU
休闲衫	NN
的	DEG
打扮	NN
，	PU
明显	AD
不同	VA
。	PU

来往于	VV
校园	NN
和	CC
办公室	NN
之间	LC
的	DEC
他们	PN
，	PU
有	VE
没有	VE
蜡烛	NN
两	CD
头	NN
烧	VV
的	DEC
感觉	NN
？	PU

如此	AD
辛苦	VA
，	PU
为	VV
的	DEC
是	VC
文凭	NN
吗	SP
？	PU

少数	CD
学校	NN
还	AD
有	VE
已经	AD
是	VC
博士级	JJ
的	DEC
在职生	NN
，	PU
又	AD
回头	VV
念	VV
硕士	NN
，	PU
学位	NN
对	P
他们	PN
重	VA
不	AD
重要	VA
呢	SP
？	PU

生产	VV
关键性	JJ
零组件	NN
的	DEC
「	PU
国际	NN
直线	NN
科技	NN
公司	NN
」	PU
负责人	NN
李茂"	NR
是	VC
台湾	NR
科大	NR
管理所	NN
研二	NN
学生	NN
，	PU
他	PN
说	VV
，	PU
年轻	NN
时	LC
读书	VV
是	VC
被	SB
逼	VV
的	SP
，	PU
现在	NT
学习	NN
动机	NN
最	AD
强	VA
，	PU
这	DT
学期	NN
开学	VV
时	LC
，	PU
有	VE
太	AD
多	JJ
课	NN
想	VV
上	VV
，	PU
竟然	AD
选	VV
了	AS
三	CD
门	M
课	NN
，	PU
如今	NT
有点	AD
后悔	VV
，	PU
因为	P
时间	NN
很	AD
不	AD
够	VV
用	VV
。	PU

也	AD
上	VV
过	AS
短期	NN
管理	NN
课程	NN
的	DEC
他	PN
说	VV
，	PU
「	PU
有	VE
压力	NN
的	DEC
学位	NN
班	NN
比较	AD
好	VA
，	PU
才	AD
会	VV
成长	VV
。	PU
」	PU

他	PN
也	AD
想	VV
拿	VV
硕士	NN
学位	NN
，	PU
但	AD
念书	NN
还是	AD
为了	P
求知	VV
，	PU
自从	P
二十多	CD
年	M
前	LC
从	P
台湾	NR
技术	NN
学院	NN
机械	NN
系	NN
毕业	VV
后	LC
，	PU
自己	PN
创业	VV
，	PU
那	DT
张	M
文凭	NN
就	AD
一直	AD
放	VV
在	P
抽屉	NN
里	LC
，	PU
只	AD
有	VE
象征	JJ
作用	NN
。	PU

有	VE
二十五	CD
年	M
公务员	NN
资历	NN
、	PU
监察院	NN
资讯室	NN
主任	NN
谢松枝	NR
说	VV
，	PU
自己	PN
职位	NN
已	AD
到	VV
了	AS
事务官	NN
最顶点	NN
，	PU
但	AD
才	AD
五十	CD
岁	M
的	DEC
他	PN
，	PU
离	P
退休	NN
年龄	NN
还	AD
有	VE
十多	CD
年	M
，	PU
二	CD
年	M
前	LC
他	PN
兴起	VV
了	AS
转换	VV
跑道	NN
的	DEC
念头	NN
，	PU
前年	NT
考上	VV
政大	NR
管理	NN
研究所	NN
，	PU
想	VV
藉着	P
读书	NN
多	AD
认识	VV
些	M
不同	JJ
道	NN
上	LC
的	DEG
英雄	NN
豪杰	NN
，	PU
累积	VV
人脉	NN
关系	NN
。	PU

在	P
美国	NR
取得	VV
机械	NN
工程	NN
博士	NN
学位	NN
、	PU
中科院	NR
担任	VV
研发	NN
工作	NN
的	DEC
张钦宗	NR
，	PU
每	DT
周	M
有	VE
三	CD
天	M
来往于	VV
龙潭	NR
办公室	NN
和	CC
台大	NR
校园	NN
之间	LC
。	PU

一直	AD
专注	VV
在	P
理工	NN
领域	NN
，	PU
和	P
数字	NN
打交道	VV
的	DEC
他	PN
，	PU
感觉	VV
自己	PN
「	PU
思考	NN
模式	NN
被	SB
定型	VV
」	PU
，	PU
虽然	CS
新竹	NR
交大	NR
也	AD
有	VE
同样	JJ
课程	NN
，	PU
但	AD
他	PN
担心	VV
交大	NR
学生	NN
都	AD
来自	VV
园区	NN
高	JJ
科技	NN
领域	NN
，	PU
背景	NN
和	P
他	PN
类似	VV
，	PU
宁愿	AD
多	AD
花	VV
点	M
交通	NN
时间	NN
念	VV
台大	NR
，	PU
和	P
来自	VV
广告	NN
、	PU
金融	NN
、	PU
营建业	NN
的	DEC
同学	NN
结缘	VV
。	PU

「	PU
说	VV
不	AD
为	P
学位	NN
是	VC
假	VA
的	DEC
，	PU
否则	AD
为什么	AD
不	AD
去	VV
念	VV
学分	NN
班	NN
？	PU
管理	NN
学位	NN
对	P
目前	NT
工作	NN
确实	AD
没有	VE
任何	DT
帮助	NN
，	PU
但	AD
日后	AD
若	CS
转换	VV
跑道	NN
就	AD
有	VE
第二	OD
专长	NN
了	SP
，	PU
」	PU
他	PN
说	VV
。	PU

在职	JJ
进修	NN
虽	CS
是	VC
近	AD
两	CD
年	M
职场	NN
主管	NN
谈论	VV
的	DEC
热门	JJ
话题	NN
，	PU
但	AD
其实	AD
各	DT
大学	NN
办理	VV
推广	NN
教育	NN
早	AD
行之有年	VV
，	PU
其中	AD
政治	NN
大学	NN
公企	JJ
中心	NN
开设	VV
的	DEC
「	PU
企业	NN
经理人	NN
研究所	NN
学分	NN
班	NN
」	PU
更	AD
有	VE
十多	CD
年	M
历史	NN
，	PU
不同	VA
的	DEC
是	VC
，	PU
结业	NN
后	LC
只	AD
有	VE
学分	NN
证明	NN
；	PU
相较之下	AD
，	PU
硕士	NN
学位	NN
还是	AD
很	AD
有	VE
魅力	NN
，	PU
因为	P
同样	AD
是	VC
念书	VV
，	PU
能	VV
顺带	AD
拿	VV
学位	NN
不	AD
是	VC
更	AD
好	VA
！	PU

蜡烛	NN
两	CD
头	NN
烧	VV

不管	AD
是	VC
不	AD
是	VC
为了	P
文凭	NN
，	PU
这	DT
群	M
专业	NN
人士	NN
的	DEG
学习	NN
热诚	NN
十分	AD
值得	VV
鼓励	NN
，	PU
不过	AD
为了	P
学习	NN
，	PU
他们	PN
先	AD
要	VV
付出	VV
相当	JJ
的	DEG
代价	NN
。	PU

首先	AD
，	PU
白天	NT
上班	VV
，	PU
晚上	NT
上课	VV
，	PU
常	AD
是	VC
一	CD
场	M
精力	NN
与	CC
意志力	NN
的	DEG
奋战	NN
。	PU

其次	AD
，	PU
是	VC
工作	NN
上	LC
的	DEG
时间	NN
调配	NN
，	PU
许多	CD
经理人	NN
常	AD
要	VV
改变	VV
出差	VV
或	CC
出国	VV
时间	NN
；	PU
甚至	AD
飞车	VV
在	P
高速	JJ
公路	NN
上	LC
，	PU
从	P
桃园	NR
、	PU
新竹	NR
赶来	VV
上课	VV
；	PU
而	AD
一向	AD
负责	VV
家务	NN
的	DEC
女性	NN
经理人	NN
，	PU
更	AD
是	VC
蜡烛	NN
多	CD
头	NN
烧	VV
。	PU

「	PU
时间	NN
要	VV
算	VV
得	DER
好好	VA
的	SP
，	PU
」	PU
就读	VV
台大	NR
管理所	NN
、	PU
美商	NN
家乐氏	NR
行销	NN
公司	NN
台湾区	NR
经理	NN
李孟娜	NR
说	VV
，	PU
她	PN
的	DEG
行程	NN
安排	NN
以	P
三	CD
个	M
月	NN
为	VV
周期	NN
，	PU
由于	P
台大	NR
的	DEG
课	NN
有	VE
一	CD
门	M
排	VV
在	P
周四	NT
下午	NT
，	PU
事先	AD
也	AD
已经	AD
取得	VV
公司	NN
谅解	NN
，	PU
开会	NN
最好	AD
不	AD
要	VV
排	VV
在	P
这	DT
天	M
下午	NT
。	PU

不过	AD
有时	AD
还是	AD
挪	VV
不	AD
开	VV
，	PU
譬如	AD
有	VE
一	CD
次	M
周五	NT
一大早	NN
要	VV
和	P
香港	NR
客户	NN
开会	VV
，	PU
只好	AD
跷课	VV
，	PU
周四	NT
飞到	VV
香港	NR
，	PU
周六	NT
再	AD
飞回	VV
台北	NR
上	VV
下午	NT
的	DEG
课	NN
。	PU

虽然	CS
经常	AD
因	P
念书	VV
、	PU
写	VV
作业	NN
熬夜	VV
到	P
两	NT
、	PU
三点	NT
，	PU
但	AD
她	PN
认为	VV
，	PU
高阶	JJ
管理班	NN
的	DEG
同学	NN
都	AD
来自	VV
社会	NN
不同	JJ
领域	NN
，	PU
交流	VV
对象	NN
很	AD
多元化	VA
，	PU
老师	NN
也	AD
常	AD
灌输	VV
新知	NN
，	PU
让	VV
她	PN
头脑	NN
更	AD
活泼	VA
。	PU

而且	AD
「	PU
我们	PN
这些	DT
经理人	NN
很	AD
怪	VA
，	PU
不	AD
把	BA
自己	PN
忙	VV
到	P
很	AD
累	VA
就	AD
会	VV
生病	VV
。	PU
」	PU

像	P
李孟娜	NR
这样	VV
的	DEC
女性	NN
经理人	NN
，	PU
在	P
各	DT
校	NN
的	DEG
在职生	NN
都	AD
是	VC
少数	NN
，	PU
大约	AD
只	AD
占	VV
五分之一	CD
比例	NN
。	PU

「	PU
如果	CS
问	VV
我	PN
工作	NN
还是	CC
家庭	NN
重要	VA
？	PU
我	PN
会	VV
说	VV
，	PU
从	P
二十	CD
年	M
前	LC
入	VV
社会	NN
后	LC
一直	AD
都	AD
是	VC
以	P
工作	NN
为	VV
优先	NN
，	PU
」	PU
实密	NR
科技	NN
人力	NN
资源部	NN
副总经理	NN
孙黛云	NR
说	VV
，	PU
即使	CS
晚上	NT
不	AD
来	VV
上课	VV
，	PU
离开	VV
公司	NN
时	LC
一样	AD
是	VC
八点	NT
，	PU
和	P
现在	NT
上完	VV
课	NN
九点多	NT
，	PU
一	CD
小时	NN
的	DEG
差距	NN
对	P
她	PN
的	DEG
家庭	NN
生活	NN
没有	VE
任何	DT
不同	NN
。	PU

她	PN
庆幸	VV
自己	PN
上	VV
大学	NN
的	DEC
儿子	NN
和	CC
国三	NN
的	DEG
女儿	NN
一向	AD
自立自强	VV
，	PU
家事	NN
也	AD
都	AD
会	VV
请	VV
人	NN
来	VV
打扫	VV
，	PU
以身作则	VV
念书	VV
反而	AD
能	VV
做	VV
孩子	NN
的	DEG
榜样	NN
，	PU
假日	NN
还	AD
会	VV
一起	AD
上	VV
图书馆	NN
查	VV
资料	NN
。	PU

没有	VE
魔术	JJ
子弹	NN

和	P
年轻	JJ
大学生	NN
目标	NN
锁定	VV
在	P
拿	VV
学位	NN
上	LC
相比	VV
，	PU
在职生	NN
进修	VV
的	DEC
动机	NN
「	PU
并	AD
不	AD
单纯	VA
」	PU
。	PU

也许	AD
为了	P
求	VV
新知	NN
，	PU
为了	P
和	P
同业	NN
炫耀	VV
在	P
台大	NR
政大	NR
等	ETC
名校	NN
念	VV
研究所	NN
，	PU
为了	P
广结	VV
人脉	NN
，	PU
为了	P
企业	NN
生存	VV
和	CC
提升	VV
竞争力	NN
，	PU
到	VV
学院	NN
寻找	VV
能	VV
解决	VV
工作	NN
或	CC
企业	NN
遭遇	VV
难题	NN
的	DEC
答案	NN
等等	ETC
，	PU
动机	NN
非常	AD
复杂	VA
。	PU

「	PU
想	VV
从	P
老师	NN
这里	PN
寻找	VV
到	VV
快速	JJ
答案	NN
是	VC
错误	VA
的	DEC
观念	NN
，	PU
」	PU
台大	NR
国企所	NN
教授	NN
汤明哲	NR
说	VV
，	PU
他	PN
上课	VV
前	LC
都	AD
会	VV
对	P
学生	NN
说	VV
，	PU
「	PU
老师	NN
不	AD
是	VC
开	VV
顾问	NN
公司	NN
，	PU
没有	VE
魔术	JJ
子弹	NN
，	PU
有	VE
的话	SP
早	AD
就	AD
发财	VV
了	AS
。	PU
」	PU

「	PU
学院	NN
提供	VV
的	DEC
是	VC
系统式	JJ
思考	NN
，	PU
不	AD
是	VC
特定	JJ
问题	NN
的	DEG
答案	NN
，	PU
」	PU
政大	NR
商学院	NN
院长	NN
吴思华	NR
说	VV
，	PU
他	PN
会	VV
告诉	VV
学生	NN
，	PU
如果	CS
你	PN
静下	VV
心	NN
来	VV
念	VV
三	CD
个	M
礼拜	NN
书	NN
，	PU
可能	AD
自己	PN
都	AD
有	VE
答案	NN
了	SP
。	PU

吴思华	NR
表示	VV
，	PU
在职生	NN
普遍	AD
具有	VV
丰富	VA
的	DEC
实务	JJ
经验	NN
，	PU
只是	AD
不	AD
知道	VV
如何	AD
整理	VV
、	PU
组合	VV
零散	VA
的	DEC
经验	NN
；	PU
透过	P
学院	NN
知识	NN
传授	VV
，	PU
建立	VV
起	VV
自己	PN
的	DEG
思考	NN
架构	NN
，	PU
才	AD
是	VC
回来	VV
念书	VV
的	DEC
价值	NN
。	PU

走	VV
过	AS
二十	OD
世纪	NN
以	P
资本	NN
多寡	NN
为	VV
企业	NN
决胜点	NN
的	DEC
年代	NN
，	PU
吴思华	NR
认为	VV
，	PU
下	DT
一	CD
世纪	NN
是	VC
以	P
「	PU
知识	NN
作为	VV
主要	JJ
竞争	NN
动力	NN
」	PU
的	DEC
世纪	NN
。	PU

《	PU
预约	VV
五百	CD
年	M
》	PU
这	DT
本	M
书	NN
也	AD
指出	VV
，	PU
一九六○年代	NT
，	PU
每	DT
位	M
主管	NN
一	CD
年	M
只	AD
要	VV
学会	VV
一	CD
项	M
新	JJ
工作	NN
技巧	NN
，	PU
如	AD
电脑	NN
、	PU
电子	NN
邮件	NN
等	ETC
。	PU

到了	P
一九九○	NT
年代	NN
，	PU
知识	NN
累积	VV
的	DEC
速度	NN
每	DT
两	CD
三	CD
年	M
倍增	VV
，	PU
进展	VV
到	VV
每	DT
天	M
都	AD
要	VV
学	VV
一	CD
项	M
新	JJ
技能	NN
。	PU

而	AD
公元	JJ
两千年	NT
时	LC
，	PU
可能	AD
每	DT
位	M
主管	NN
每	DT
小时	NN
都	AD
要	VV
学习	VV
一	CD
项	M
新	JJ
技能	NN
了	SP
。	PU

课程	NN
要	VV
有	VE
卖点	NN

为了	P
满足	VV
这	DT
一	CD
群	M
知识	NN
基础	NN
、	PU
期望	NN
、	PU
要求	NN
都	AD
不同	VA
的	DEC
学生	NN
，	PU
老师	NN
要	VV
出	VV
何	DT
奇招	NN
？	PU

对	P
学院	NN
又	AD
有	VE
何	DT
挑战	NN
？	PU

「	PU
一定	AD
有	VE
人	NN
会	VV
打瞌睡	VV
，	PU
所以	AD
要	VV
突发奇想	VV
，	PU
用	VV
各	DT
种	M
技巧	NN
刺激	VV
他们	PN
的	DEG
注意力	NN
，	PU
」	PU
政大	NR
风险	NN
管理	NN
与	CC
保险	NN
系	NN
教授	NN
邓家驹	NR
说	VV
，	PU
对	P
这	DT
群	M
离开	VV
校园	NN
十多	CD
年	M
的	DEC
老	JJ
学生	NN
，	PU
不	AD
能	VV
要求	VV
他们	PN
记得	VV
以前	NT
统计学	NN
、	PU
经济学	NN
的	DEG
计算	NN
公式	NN
，	PU
也	AD
不	AD
能	VV
是	VC
老师	NN
不停	AD
讲课	VV
的	DEC
一	CD
人	NN
秀	NN
。	PU

他	PN
的	DEG
方法	NN
是	VC
，	PU
第一	OD
个	M
钟头	NN
讲解	VV
理论	NN
，	PU
其余	DT
时间	NN
花	VV
在	P
上	DT
周	M
礼拜	NN
要	VV
各	DT
小组	NN
回去	VV
讨论	VV
的	DEC
作业	NN
。	PU

邓家驹	NR
上课	VV
还	AD
有	VE
「	PU
三	CD
不	NN
政策	NN
」	PU
：	PU
不	AD
考	VV
期中考	NN
、	PU
不	AD
考	VV
期末考	NN
、	PU
不	AD
点名	VV
。	PU

评分	NN
依据	NN
来自	VV
作业	NN
和	CC
上课	NN
讨论	NN
。	PU

在	P
「	PU
风险	NN
管理	NN
」	PU
这	DT
门	M
课	NN
上	LC
，	PU
课程	NN
进行	VV
到	P
如何	AD
确认	VV
风险	NN
，	PU
习题	NN
之一	NN
是	VC
：	PU
「	PU
如果	CS
有	VE
位	M
天机神算	VV
的	DEC
算命仙	NN
，	PU
可以	VV
确切	AD
告诉	VV
你	PN
往后	NN
一	CD
生	M
的	DEG
经历	NN
，	PU
请	VV
想	VV
一	CD
想	VV
下列	JJ
资讯	NN
对	P
你	PN
会	VV
带来	VV
什么	DT
好处	NN
？	PU
什么	DT
坏处	NN
？	PU
例如	AD
，	PU
不论	CS
多么	AD
努力	VV
，	PU
你	PN
将	AD
穷困潦倒	VV
一	CD
生	M
；	PU
你	PN
将	AD
选上	VV
立委	NN
，	PU
当上	VV
总统	NN
，	PU
一帆风顺	VV
。	PU
」	PU

教授	VV
行销	NN
管理	NN
、	PU
台湾	NR
科大	NR
副教授	NN
林孟彦	NR
表示	VV
，	PU
和	P
教	VV
一般	JJ
大学生	NN
不同	VA
处	NN
在	VV
，	PU
「	PU
他们	PN
常常	AD
问	VV
问题	NN
，	PU
即使	CS
心	NN
中	LC
已	AD
有	VE
腹案	NN
，	PU
还是	AD
会	VV
把	BA
过去	NT
工作	NN
上	LC
遇到	VV
的	DEC
问题	NN
拿	VV
出来	VV
问	VV
你	PN
，	PU
看	VV
你	PN
怎么	AD
答	VV
，	PU
」	PU
林孟彦	NR
说	VV
，	PU
他	PN
就	AD
常常	AD
被	SB
问倒	VV
。	PU

此外	AD
，	PU
由于	P
在职生	NN
大多	AD
是	VC
晚上	NT
上课	VV
，	PU
来去	VV
匆匆	AD
，	PU
对	P
校园	NN
不	AD
熟悉	VV
，	PU
为了	P
增进	VV
学生	NN
对	P
学校	NN
认同感	NN
，	PU
台湾	NR
科大	NR
设计	VV
了	AS
海外	NN
企业	NN
研习	NN
课程	NN
，	PU
去年	NT
就	AD
由	P
老师	NN
带队	VV
和	P
三十多	CD
位	M
学生	NN
到	VV
大陆	NN
参观	VV
访问	VV
十余	CD
天	M
，	PU
介绍	VV
大陆	NN
投资	NN
环境	NN
，	PU
学生	NN
反应	NN
也	AD
很	AD
热烈	VA
，	PU
今年	NT
准备	VV
到	VV
日本	NR
、	PU
美国	NR
矽谷	NR
参观	VV
。	PU

由	P
大学	NN
广	AD
设	VV
推广	NN
教育	NN
、	PU
学分	NN
班	NN
、	PU
在职	JJ
进修	NN
班	NN
看来	VV
，	PU
国内	NN
高等	JJ
教育	NN
的	DEG
面貌	NN
正	AD
逐步	AD
转变	VV
，	PU
大学	NN
除了	P
仍旧	AD
专注	VV
在	P
教学	NN
、	PU
研究	NN
外	LC
，	PU
也	AD
正	AD
大力	AD
发挥	VV
它	PN
的	DEG
第三	OD
项	M
功能	NN
——	PU
推广	VV
知识	NN
并	CC
与	P
大众	NN
