，	PU
前	JJ
总理	NN
佩雷斯	NR
历来	AD
在	P
民意	NN
测验	NN
中	LC
领先于	VV
对手	NN
，	PU
但	AD
大选	NN
前	LC
的	DEG
暴力	NN
事件	NN
致使	VV
佩雷斯	NR
最后	AD
落选	VV
。	PU

按照	P
日程	NN
，	PU
以色列	NR
外长	NN
本阿米	NR
将	AD
与	P
巴解	NR
高级	JJ
官员	NN
阿布阿拉	NR
，	PU
在	P
星期二	NT
晚	NT
举行	VV
会晤	NN
。	PU

但	AD
据	P
当日	NT
巴勒斯坦	NR
报纸	NN
的	DEG
报道	NN
，	PU
本阿米	NR
在	P
星期一	NT
已经	AD
与	P
巴方	NN
举行	VV
了	AS
秘密	JJ
会谈	NN
。	PU

此	DT
会晤	NN
曾经	AD
被	LB
以色列	NR
官方	NN
正式	AD
取消	VV
。	PU

在	P
克林顿	NR
总统	NN
１月	NT
２０日	NT
卸任	VV
前	LC
，	PU
巴	NR
、	PU
以	NR
双方	PN
都	AD
对	P
和平	NN
协议	NN
不	AD
抱有	VV
任何	DT
希望	NN
。	PU

据悉	AD
，	PU
双方	PN
在	P
巴勒斯坦	NR
难民	NN
的	DEG
前途	NN
，	PU
和	CC
圣城	NN
耶路撒冷	NR
的	DEG
主权	NN
问题	NN
上	LC
，	PU
还	AD
存在	VV
着	AS
严重	JJ
分歧	NN
。	PU

以色列	NR
国内	NN
舆论界	NN
已经	AD
把	BA
注意力	NN
集中	VV
到	VV
即将	AD
到来	VV
的	DEC
总理	NN
大选	NN
上	LC
。	PU

在	P
部分	CD
工党	NR
成员	NN
的	DEG
压力	NN
下	LC
，	PU
佩雷斯	NR
在	P
星期日	NT
晚	NT
首次	AD
公开	AD
宣布	VV
将	AD
不	AD
会	VV
取代	VV
巴拉克	NR
参加	VV
竞选	NN
。	PU

支持	VV
巴拉克	NR
的	DEC
人	NN
认为	VV
，	PU
支持	VV
佩雷斯	NR
的	DEG
参选	NN
运动	NN
将	AD
是	VC
对	P
以色列	NR
左翼	NN
阵营	NN
的	DEG
分裂	NN
。	PU

但	AD
至今为止	AD
，	PU
巴拉克	NR
在	P
民意	NN
测验	NN
中	LC
一直	AD
表现	NN
不	AD
佳	VA
。	PU

即使	CS
这样	VV
呼吁	VV
佩雷斯	NR
取代	VV
巴拉克	NR
的	DEC
运动	NN
仍旧	AD
进行	VV
。	PU

他们	PN
认为	VV
，	PU
巴拉克	NR
没有	VE
可能	NN
战胜	VV
沙龙	NR
，	PU
右翼	NN
集团	NN
组成	VV
的	DEC
政府	NN
将	AD
会	VV
在	P
大选	NN
后	LC
把	BA
以色列	NR
拖入	VV
战争	NN
。	PU

美国	NR
之	DEG
音	NN
中文部	NN
特约	JJ
记者	NN
肖文	NR
特拉维夫	NR
报道	VV
。	PU

针对	P
１３号	NT
约旦河	NR
西岸	NN
和	CC
加沙	NR
地带	NN
以	NR
巴	NR
局势	NN
急剧	AD
恶化	VV
以色列	NR
内阁	NN
１３号	NT
决定	VV
以色列	NR
国防军	NN
自	P
当晚	NT
起	LC
，	PU
对	P
约旦河	NR
西岸	NN
由	P
巴勒斯坦	NR
控制	VV
的	DEC
ａ区	NR
和	CC
加沙	NR
地带	NN
实施	VV
全面	JJ
的	DEG
封锁	NN
。	PU

目前	NT
持续	VV
近	AD
两	CD
个	M
月	NN
的	DEC
巴	NR
以	NR
冲突	NN
已经	AD
造成	VV
了	AS
２１４	CD
人	NN
死亡	VV
。	PU

封锁	VV
期间	NN
任何	DT
巴勒斯坦人	NN
和	CC
车辆	NN
不	AD
准	VV
擅自	AD
离开	VV
ａ区	NR
和	CC
加沙	NR
地带	NN
。	PU

１３号	NT
约旦河	NR
西岸	NN
和	CC
加沙	NR
地带	NN
发生	VV
多	CD
起	M
流血	JJ
冲突	NN
，	PU
造成	VV
４	CD
名	M
以色列人	NN
和	CC
４	CD
名	M
巴勒斯坦人	NN
死亡	VV
，	PU
另外	AD
有	VE
８	CD
人	NN
受伤	VV
。	PU

此外	AD
，	PU
巴勒斯坦	NR
持枪者	NN
还	AD
与	P
以军	NN
在	P
吉洛	NR
发生	VV
激烈	VA
的	DEC
交火	NN
。	PU

巴勒斯坦	NR
的	DEG
一	CD
所	M
学院	NN
遭到	VV
以军	NN
的	DEG
炮击	NN
，	PU
学生们	NN
只	AD
能	VV
在	P
帐篷	NN
中	LC
上课	VV
。	PU

而	AD
在	P
以色列	NR
孩子们	NN
则	AD
在	P
窗	NN
外	LC
堆满	VV
沙袋	NN
的	DEC
屋	NN
中	LC
学习	VV
，	PU
终日	AD
生活	VV
在	P
恐惧	NN
中	LC
。	PU

国际	NN
方面	NN
，	PU
巴解	NR
组织	NN
驻	VV
美国	NR
代表	NN
拉赫曼	NR
当地	NN
时间	NN
１月	NT
３号	NT
在	P
华盛顿	NR
宣布	VV
，	PU
巴勒斯坦	NR
民族	NN
权利	NN
机构	NN
主席	NN
阿拉法特	NR
同意	VV
有	VE
条件	NN
的	DEV
接受	VV
美国	NR
提出	VV
的	DEC
解决	VV
巴	NR
、	PU
以	NR
双方	PN
的	DEC
新	JJ
建议	NN
。	PU

以色列	NR
当天	NT
也	AD
对	P
些	NN
做出	VV
回应	NN
，	PU
同意	VV
恢复	VV
和谈	NN
。	PU

据	P
透露	NN
，	PU
阿拉法特	NR
在	P
同	P
美国	NR
总统	NN
克林顿	NR
经过	VV
两	CD
轮	M
近	AD
三	CD
个	M
小时	NN
的	DEG
会谈	NN
以后	LC
，	PU
原则	NN
上	LC
有	VE
条件	NN
的	DEV
同意	VV
接受	VV
新	JJ
建议	NN
的	DEG
主要	JJ
内容	NN
。	PU

另外	AD
阿拉法特	NR
同意	VV
和	P
以色列	NR
进行	VV
１２	CD
天	M
的	DEG
密集	JJ
谈判	NN
。	PU

美国	NR
白宫	NR
发言人	NN
希沃特	NR
在	P
当天	NT
的	DEG
新闻	NN
发布会	NN
上	LC
证实	VV
了	AS
这	DT
一	CD
消息	NN
。	PU

他	PN
说	VV
：	PU
在	P
阿拉法特	NR
同意	VV
有	VE
条件	NN
的	DEV
接受	VV
美方	NN
新	JJ
建议	NN
以后	LC
，	PU
克林顿	NR
总统	NN
向	P
以色列	NR
看守	JJ
内阁	NN
总理	NN
巴拉克	NR
电话	NN
通报	VV
了	AS
这	DT
一	CD
进展	NN
，	PU
双方	PN
通话	VV
近	AD
４０	CD
分钟	M
。	PU

作为	P
对	P
这	DT
一	CD
进展	NN
的	DEG
回应	NN
，	PU
以色列	NR
内阁	NN
３号	NT
晚	NT
决定	VV
如果	CS
以	NR
、	PU
巴	NR
暴力	NN
冲突	NN
明显	AD
减弱	VV
，	PU
以方	NN
就	AD
同意	VV
近日	NT
内	LC
与	P
巴方	NN
恢复	VV
和谈	NN
。	PU

另	AD
据	P
报道	NN
，	PU
以色列	NR
右翼	NN
力库德	NR
集团	NN
总理	NN
候选人	NN
沙龙	NR
３号	NT
在	P
约旦	NR
河谷	NN
对	P
当地	NN
犹太	NR
定居者	NN
发表	VV
讲话	NN
时	LC
说	VV
，	PU
约旦	NR
河谷	NN
是	VC
以色列	NR
东部	NN
的	DEG
一	CD
道	M
天然	JJ
屏障	NN
，	PU
因此	AD
以色列	NR
现在	NT
和	CC
将来	NT
决	AD
不	AD
能	VV
放弃	VV
对	P
这	DT
一	CD
河谷	NN
的	DEG
控制	NN
。	PU

他	PN
表示	VV
，	PU
如果	CS
他	PN
当选	VV
为	VC
总理	NN
，	PU
他	PN
将	AD
不	AD
会	VV
在	P
约旦河	NR
西岸	NN
和	CC
加沙	NR
地带	NN
撤出	VV
任何	DT
一	CD
个	M
犹太人	NN
定居点	NN
。	PU

随着	P
２月	NT
６号	NT
以色列	NR
总理	NN
选举	NN
日益	AD
临近	VV
，	PU
右翼	NN
力库德	NR
集团	NN
领导人	NN
沙龙	NR
和	CC
以	NR
工党	NR
领导人	NN
巴拉克	NR
３号	NT
分别	AD
展开	VV
各自	PN
的	DEG
竞选	NN
准备	NN
工作	NN
。	PU

巴拉克	NR
３号	NT
在	P
特拉维夫	NR
表示	VV
，	PU
由于	P
局势	NN
正在	AD
失去	VV
控制	NN
，	PU
巴	NR
、	PU
以	NR
间	LC
暴发	VV
全面	JJ
战争	NN
的	DEC
可能性	NN
比	P
前	JJ
几	CD
年	M
要	VV
大	VA
得	DER
多	VA
。	PU

在	P
当前	NT
的	DEG
形势	NN
下	LC
，	PU
以方	NN
应该	VV
发出	VV
战争	NN
警告	NN
，	PU
并	AD
为	P
此	PN
做好	VV
准备	NN
。	PU

他	PN
还	AD
强调	VV
，	PU
这些	PN
并不	AD
意味	VV
着	AS
将	AD
有	VE
一	CD
场	M
战争	NN
。	PU

中央台	NR
驻	VV
华盛顿	NR
记者	NN
报道	VV
。	PU

以色列	NR
军方	NN
表示	VV
：	PU
星期六	NT
，	PU
一	CD
名	M
巴勒斯坦	NR
武装	NN
分子	NN
在	P
加沙	NR
地带	NN
向	P
一	CD
个	M
以色列	NR
军队	NN
哨所	NN
发动	VV
攻击	NN
，	PU
打死	VV
一	CD
名	M
以色列	NR
士兵	NN
，	PU
打伤	VV
两	CD
人	NN
，	PU
以色列	NR
部队	NN
还	AD
及时	AD
打死	VV
了	AS
这	DT
名	M
枪手	NN
，	PU
这	DT
次	M
攻击	NN
发生	VV
在	P
以色列	NR
南部	NN
的	DEG
达勒姆村	NR
犹太人	NN
定居点	NN
。	PU

巴勒斯坦	NR
方面	NN
说	VV
随后	AD
以色列	NR
军队	NN
用	P
导弹	NN
攻击	VV
了	AS
加沙	NR
地带	NN
巴勒斯坦	NR
警察	NN
的	DEG
一	CD
个	M
哨所	NN
，	PU
打伤	VV
４	CD
名	M
警察	NN
，	PU
其中	NN
１	CD
人	NN
受	VV
重伤	NN
。	PU

报道	NN
援引	VV
以色列	NR
军方	NN
发言人	NN
说	VV
：	PU
“	PU
根本	AD
没有	AD
发生	VV
这	DT
种	M
事	NN
。	PU
”	PU

星期五	NT
，	PU
联合国	NR
安理会	NN
要求	VV
联合国	NR
秘书长	NN
安南	NR
同	P
以色列人	NN
和	CC
巴勒斯坦人	NN
讨论	VV
是否	VV
可能	VV
派遣	VV
联合国	NR
观察员	NN
监督	VV
巴勒斯坦	NR
地区	NN
的	DEG
暴力	NN
事件	NN
。	PU

台北县	NR
凌晨	NT
爆发	VV
了	AS
计程车	NN
司机	NN
包围	VV
警局	NN
的	DEC
事件	NN
。	PU

一	CD
辆	M
计程车	NN
和	P
机车	NN
擦撞	VV
，	PU
双方	PN
呼朋引伴	VV
到	VV
警局	NN
助阵	VV
，	PU
而	AD
计程车	NN
更	AD
是	VC
聚集	VV
了	AS
将近	AD
２００	CD
部	M
左右	LC
，	PU
还	AD
有	VE
人	NN
丢掷	VV
石块	NN
打破	VV
了	AS
警局	NN
的	DEG
玻璃	NN
，	PU
现场	NN
气氛	NN
一度	AD
相当	AD
紧张	VA
。	PU

在	P
二重	NR
疏洪道	NN
的	DEG
堤防	NN
上	LC
，	PU
可以	VV
看到	VV
许多	CD
计程车	NN
，	PU
数量	NN
多	VA
到	VV
将近	AD
２００	CD
部	M
，	PU
场面	NN
相当	AD
壮观	VA
并	CC
吓人	VA
。	PU

这些	DT
计程车	NN
司机	NN
都	AD
是	VC
听到	VV
无线电	NN
赶到	VV
警局	NN
助阵	VV
的	SP
。	PU

虽然	CS
有	VE
人	NN
出面	VV
劝	VV
大家	PN
理性	VA
，	PU
但是	AD
还是	AD
有	VE
人	NN
趁乱	AD
丢掷	VV
石块	NN
，	PU
打破	VV
警察局	NN
的	DEG
玻璃	NN
。	PU

凌晨	NT
一点半	NT
左右	LC
，	PU
在	P
卢州	NR
中山路	NR
一	OD
段	M
跟	CC
永安南路	NR
口	NN
有	VE
一	CD
辆	M
机车	NN
跟	P
计程车	NN
擦撞	VV
。	PU

双方	PN
理论	VV
一言不和	VV
大打出手	VV
，	PU
分别	AD
呼朋引伴	VV
找来	VV
一	CD
堆	M
车子	NN
助阵	VV
。	PU

无线电	NN
计程车	NN
司机	NN
听到	VV
消息	NN
后	LC
越	AD
聚	VV
越	AD
多	VA
，	PU
几乎	AD
把	BA
整个	DT
派出所	NN
都	AD
包围	VV
起来	VV
。	PU

而	AD
现场	NN
也	AD
可以	VV
看到	VV
被	SB
砸毁	VV
的	DEC
轿车	NN
，	PU
场面	NN
虽然	CS
不至于	AD
混乱	VA
，	PU
但是	AD
也	AD
够	VV
警方	NN
伤脑筋	VV
的	SP
了	SP
。	PU

经过	P
警方	NN
长	AD
达	VV
３	CD
个	M
小时	NN
的	DEC
协调	NN
后	LC
，	PU
这	DT
场	M
纷争	NN
终于	AD
结束	VV
，	PU
而	AD
计程车	NN
也	AD
陆续	AD
离开	VV
。	PU

专题	JJ
报道	NN
《	PU
特区	NN
之	DEG
路	NN
》	PU
《	PU
精神	NN
文明	NN
开	VV
鲜花	NN
》	PU
采写	NN
中央台	NR
记者	NN
王常权	NR
。	PU

深圳	NR
市委	NN
、	PU
市政府	NN
办公楼	NN
前	LC
有	VE
一	CD
座	M
著名	VA
的	DEC
雕像	NN
，	PU
俯首	VV
急进	VV
的	DEC
孺子牛	NN
奋力	AD
拓荒	VV
。	PU

深圳市	NR
博物馆	NN
广场	NN
也	AD
有	VE
一	CD
座	M
雕像	NN
，	PU
一	CD
个	M
魁梧	VA
有力	VA
的	DEC
勇士	NN
双	CD
手	NN
撑	VV
断	VV
了	AS
门槛	NN
。	PU

留连	VV
在	P
特区	NN
的	DEG
大街小巷	NN
，	PU
一	CD
组组	M
生动	VA
的	DEC
画面	NN
用	P
无声	VA
的	DEC
语言	NN
告诉	VV
我们	PN
，	PU
特区	NN
的	DEG
崛起	NN
从	P
“	PU
闯	VV
”	PU
字	NN
开始	VV
。	PU

今天	NT
的	DEG
特区	NN
不仅	AD
闯出	VV
了	AS
震惊	VV
世界	NN
的	DEC
深圳	NR
速度	NN
与	CC
经济	NN
奇迹	NN
，	PU
更	AD
闯出	VV
了	AS
社会主义	NN
精神	NN
文明	NN
的	DEG
新	JJ
路子	NN
。	PU

开放	VV
依始	LC
，	PU
特区	NN
独特	VA
的	DEC
地理	NN
位置	NN
以及	CC
被	SB
赋予	VV
的	DEC
窗口	NN
作用	NN
，	PU
特别是	AD
西方	NN
发达	JJ
国家	NN
的	DEG
发展	NN
历史	NN
和	CC
教训	NN
使	VV
人们	NN
不	AD
无	VE
忧虑	NN
。	PU

如何	AD
处理	VV
好	VA
管	VV
与	CC
放	VV
、	PU
宽	VA
与	CC
严	VA
、	PU
堵	VV
与	CC
导	VV
、	PU
有所	VV
引进	NN
、	PU
有所	VV
抵制	NN
和	CC
排污	NN
不	AD
排外	VV
的	DEC
关系	NN
，	PU
改革	NN
开放	NN
的	DEC
总	JJ
设计师	NN
小平	NR
同志	NN
说	VV
：	PU
“	PU
两	CD
手	NN
抓	VV
、	PU
两	CD
手	NN
都	AD
要	VV
硬	VA
”	PU
。	PU

２０	CD
年	M
来	LC
的	DEG
实践	NN
与	CC
成果	NN
表明	VV
，	PU
特区	NN
不仅	AD
经受	VV
住	VV
了	AS
考验	NN
而且	AD
走	VV
在	VV
了	AS
社会主义	NN
精神	NN
文明	NN
建设	NN
的	DEG
前沿	NN
。	PU

今天	NT
，	PU
当	P
你	PN
踏	VV
上	VV
特区	NN
这	DT
片	M
热土	NN
，	PU
不论是	AD
在	P
南粤	NR
的	DEG
深圳	NR
、	PU
珠海	NR
、	PU
汕头	NR
，	PU
还是	CC
黄浦江	NR
畔	LC
的	DEG
浦东	NR
，	PU
从	P
陆岛	NN
厦门	NR
到	P
宝岛	NN
海南	NR
，	PU
第一	OD
感觉	NN
就	AD
是	VC
特区	NN
天	NN
蓝	VA
、	PU
草	NN
绿	VA
、	PU
城	NN
美	VA
。	PU

在	P
街头	NN
你	PN
不经意	VA
的	DEV
问起	VV
市民	NN
对	P
自己	PN
所在	VV
城市	NN
的	DEG
评价	NN
，	PU
他们	PN
总是	AD
热情	VA
的	DEV
向	P
你	PN
介绍	VV
所在	VV
城市	NN
获得	VV
的	DEC
一	CD
个个	M
殊荣	NN
。	PU

常抓不懈	VV
的	DEC
精神	NN
文明	NN
建设	NN
，	PU
有序	JJ
高品味	JJ
的	DEG
城市	NN
生活	NN
，	PU
快速	AD
提升	VV
着	AS
人们	NN
的	DEG
精神	NN
境界	NN
。	PU

在	P
深圳	NR
街头	NN
每	DT
天	M
都	AD
能	VV
看到	VV
市民	NN
争相	AD
无偿	AD
献血	VV
的	DEC
感人	JJ
场景	NN
。	PU

从	P
１９９３年	NT
至	P
今	NT
，	PU
深圳	NR
已经	AD
有	VE
１２万５千	CD
市民	NN
无偿	AD
志愿	AD
献血	VV
，	PU
全	DT
市	NN
几	CD
年	M
前	LC
就	AD
实现	VV
了	AS
临床	JJ
医疗	NN
用血	NN
１００％	CD
来自	VV
无偿	JJ
捐献	NN
。	PU

深圳	NR
特区	NN
有	VE
一	CD
个	M
更	AD
响亮	VA
、	PU
更	AD
具	VV
国际化	JJ
色彩	NN
的	DEC
名字	NN
“	PU
义工	NN
”	PU
，	PU
从	P
１０	CD
年	M
的	DEG
１９	CD
人	NN
已经	AD
发展	VV
到	VV
今天	NT
已经	AD
进	VV
４万	CD
人	NN
。	PU

这些	DT
不	AD
留	VV
姓名	NN
只	AD
有	VE
编号	NN
、	PU
不	AD
图	VV
回报	NN
只	AD
讲	VV
奉献	NN
的	DEC
热血	JJ
青年	NN
以	P
服务	VV
社会	NN
传播	VV
文明	NN
为	VC
宗旨	NN
、	PU
以	P
参与	VV
互助	VV
奉献	VV
进步	VV
为	VC
精神	NN
、	PU
以	P
助人	VV
资助	VV
为	VC
理念	NN
，	PU
默默	AD
为	P
特区	NN
的	DEG
精神	NN
文明	NN
大厦	NN
添砖加瓦	VV
。	PU

美国	NR
前	JJ
国务卿	NN
亨利	NR
？	PU

基辛格	NR
访问	VV
深圳	NR
的	DEC
时候	NN
曾	AD
在	P
留言	NN
中	LC
说	VV
“	PU
深圳	NR
是	VC
中国	NR
人民	NN
精神	NN
和	CC
能力	NN
的	DEG
有力	JJ
证明	NN
”	PU
新加坡	NR
资深	JJ
政治家	NN
李光耀	NR
坦言	VV
“	PU
深圳	NR
的	DEG
未来	NN
就	AD
是	VC
中国	NR
的	DEG
未来	NN
”	PU
。	PU

春秋	NN
二十	CD
度	M
弹指一挥	VV
间	LC
，	PU
特区	NN
以	P
其	PN
辉煌	VA
的	DEC
成就	NN
向	P
世人	NN
昭示	VV
：	PU
遵照	P
中央	NN
的	DEG
“	PU
两	CD
个	M
文明	NN
一起	AD
抓	VV
”	PU
和	CC
“	PU
交	VV
好	VA
两	CD
份	M
答卷	NN
”	PU
的	DEC
要求	NN
，	PU
特区	NN
人民	NN
在	P
构建	VV
物质	NN
文明	NN
大厦	NN
的	DEC
同时	NN
，	PU
也	AD
浇铸	VV
起	VV
一	CD
座	M
雄伟	VA
的	DEC
特区	NN
精神	NN
丰碑	NN
。	PU

伊拉克	NR
首都	NN
巴格达	NR
萨德尔区	NR
的	DEG
居民	NN
星期五	NT
为	P
在	P
前	DT
一	CD
天	M
在	P
连环	JJ
爆炸	NN
中	LC
的	DEG
两百多	CD
名	M
死难者	NN
举行	VV
葬礼	NN
。	PU

在	P
爆炸	NN
袭击	NN
事件	NN
发生	VV
后	LC
，	PU
巴格达	NR
政府	NN
已经	AD
宣布	VV
无限期	AD
实行	VV
宵禁	NN
。	PU

数百	CD
名	M
巴格达	NR
的	DEG
萨德尔区	NR
居民	NN
在	P
破晓	NN
时分	NN
参加	VV
了	AS
爆炸	NN
袭击	NN
死难者	NN
的	DEG
＋	PU
悼念	NN
仪式	NN
。	PU

巴格达	NR
的	DEG
警方	NN
表示	VV
，	PU
一系列	CD
汽车	NN
炸弹	NN
攻击	NN
所	MSP
造成	VV
的	DEC
死亡	NN
人数	NN
已	AD
上升	VV
至	VV
两百零二	CD
人	NN
，	PU
有	VE
二百五十多	CD
人	NN
受伤	VV
。	PU

这	PN
是	VC
本	DT
月	NN
巴格达	NR
发生	VV
的	DEC
最	AD
严重	JJ
的	DEG
汽车	NN
爆炸	NN
事件	NN
。	PU

炸弹	NN
袭击	NN
发生	VV
后	LC
，	PU
自	P
当天	NT
晚间	NT
开始	LC
，	PU
在	P
巴格达市	NR
实施	VV
无限期	JJ
宵禁	NN
。	PU

目前	NT
巴格达	NR
机场	NN
已经	AD
关闭	VV
。	PU

当局	NN
也	AD
关闭	VV
了	AS
南方	NN
巴士拉港	NR
的	DEG
机场	NN
和	CC
海港	NN
。	PU

伊拉克	NR
总理	NN
马利基	NR
呼吁	VV
国民	NN
要	VV
保持	VV
克制	NN
。	PU

他	PN
在	P
电视	NN
讲话	NN
中	LC
谴责	VV
那些	DT
旨在	VV
摧毁	VV
民族	NN
团结	NN
的	DEC
分裂	NN
行为	NN
。	PU

伊拉克	NR
什叶派	NR
、	PU
逊尼派	NR
和	CC
库尔德人	NN
社区	NN
的	DEG
领导人	NN
也	AD
召开	VV
了	AS
联合	JJ
记者会	NN
，	PU
呼吁	VV
民众	NN
保持	VV
冷静	NN
。	PU

美国	NR
国务卿	NN
奥尔布赖特	NR
说	VV
：	PU
“	PU
以色列	NR
和	CC
巴勒斯坦	NR
谈判	NN
代表	NN
为	P
结束	VV
３	CD
个	M
月	NN
的	DEG
暴力	NN
冲突	NN
，	PU
恢复	VV
和平	NN
进程	NN
，	PU
所	MSP
做	VV
的	DEC
努力	NN
取得	VV
了	AS
进展	NN
。	PU
”	PU

奥尔布赖特	NR
是	VC
在	P
星期四	NT
晚上	NT
和	P
巴	NR
以	NR
代表	NN
进行	VV
更	AD
多	CD
谈判	NN
之前	LC
说	VV
这	DT
番	M
话	NN
的	SP
。	PU

巴	NR
以	NR
代表	NN
一直	AD
在	P
华盛顿	NR
的	DEG
一	CD
个	M
美国	NR
空军	NN
基地	NN
和	P
美国	NR
官员	NN
会谈	VV
。	PU

谈判	NN
继续	VV
的	DEC
同时	NN
，	PU
星期五	NT
巴	NR
以	NR
双方	PN
都	AD
准备	VV
应付	VV
可能	VV
发生	VV
的	DEC
暴力	NN
冲突	NN
，	PU
因为	P
这	PN
是	VC
穆斯林	NN
斋月	NN
的	DEG
最后	JJ
一	CD
个	M
星期五	NT
。	PU

以色列	NR
当局	NN
对	P
那些	DT
计划	VV
参加	VV
在	P
东	NN
耶路撒冷	NR
的	DEG
阿克萨	NR
清真寺	NN
举行	VV
的	DEC
星期五	NT
祈祷	NN
活动	NN
的	DEC
巴勒斯坦人	NN
实行	VV
严格	VA
的	DEC
限制	NN
，	PU
去年	NT
９月	NT
暴力	NN
冲突	NN
就	AD
是	VC
在	P
那里	PN
开始	VV
的	SP
。	PU

中共	NR
官员	NN
在	P
今天	NT
表示	VV
了	AS
，	PU
中共	NR
司法	NN
部长	NN
高昌理	NR
因为	P
身体	NN
不适	VA
请假	VV
休息	VV
。	PU

他们	PN
拒绝	VV
证实	VV
或	CC
否认	VV
高昌理	NR
因为	P
涉及	VV
贪赎案	NN
正在	AD
被	SB
调查	VV
。	PU

司法部	NN
的	DEG
发言人	NN
李海威	NR
告诉	VV
法新社	NR
的	DEG
记者	NN
说	VV
：	PU
由于	P
健康	NN
的	DEG
问题	NN
高	NR
部长	NN
从	P
星期一	NT
开始	LC
请假	VV
，	PU
他	PN
所	MSP
能	VV
说	VV
的	DEC
就	AD
是	VC
这些	PN
。	PU

李海威	NR
拒绝	VV
就	P
英国	NR
《	PU
独立	JJ
报	NN
》	PU
的	DEG
报道	NN
做出	VV
反映	NN
。	PU

而	AD
《	PU
独立	JJ
报	NN
》	PU
的	DEG
报道	NN
是	VC
指出	VV
，	PU
正	AD
当	P
有	VE
谣言	NN
传出	VV
高昌理	NR
和	CC
他	PN
的	DEG
情妇	NN
挪用	VV
公款	NN
之际	LC
，	PU
高昌理	NR
已经	AD
因为	P
经济	NN
问题	NN
遭到	VV
逮捕	NN
。	PU

在	P
中国	NR
大陆	NN
高干	NN
因为	P
犯罪	VV
或	CC
遭遇	VV
到	VV
内部	NN
政治	NN
问题	NN
而	MSP
受到	VV
初步	JJ
调查	NN
的	DEC
时候	NN
，	PU
通常	AD
是	VC
被	SB
指	VV
是	VC
身体	NN
不适	VA
。	PU

《	PU
